Date,Price
27/11/2024,"38,134.97"
26/11/2024,"38,442.00"
25/11/2024,"38,780.14"
22/11/2024,"38,283.85"
21/11/2024,"38,026.17"
20/11/2024,"38,352.34"
19/11/2024,"38,414.43"
18/11/2024,"38,220.85"
15/11/2024,"38,642.91"
14/11/2024,"38,535.70"
13/11/2024,"38,721.66"
12/11/2024,"39,376.09"
11/11/2024,"39,533.32"
08/11/2024,"39,500.37"
07/11/2024,"39,381.41"
06/11/2024,"39,480.67"
05/11/2024,"38,474.90"
01/11/2024,"38,053.67"
31/10/2024,"39,081.25"
30/10/2024,"39,277.39"
29/10/2024,"38,903.68"
28/10/2024,"38,605.53"
25/10/2024,"37,913.92"
24/10/2024,"38,143.29"
23/10/2024,"38,104.86"
22/10/2024,"38,411.96"
21/10/2024,"38,954.60"
18/10/2024,"38,981.75"
17/10/2024,"38,911.19"
16/10/2024,"39,180.30"
15/10/2024,"39,910.55"
11/10/2024,"39,605.80"
10/10/2024,"39,380.89"
09/10/2024,"39,277.96"
08/10/2024,"38,937.54"
07/10/2024,"39,332.74"
04/10/2024,"38,635.62"
03/10/2024,"38,552.06"
02/10/2024,"37,808.76"
01/10/2024,"38,651.97"
30/09/2024,"37,919.55"
27/09/2024,"39,829.56"
26/09/2024,"38,925.63"
25/09/2024,"37,870.26"
24/09/2024,"37,940.59"
20/09/2024,"37,723.91"
19/09/2024,"37,155.33"
18/09/2024,"36,380.17"
17/09/2024,"36,203.22"
13/09/2024,"36,581.76"
12/09/2024,"36,833.27"
11/09/2024,"35,619.77"
10/09/2024,"36,159.16"
09/09/2024,"36,215.75"
06/09/2024,"36,391.47"
05/09/2024,"36,657.09"
04/09/2024,"37,047.61"
03/09/2024,"38,686.31"
02/09/2024,"38,700.87"
30/08/2024,"38,647.75"
29/08/2024,"38,362.53"
28/08/2024,"38,371.76"
27/08/2024,"38,288.62"
26/08/2024,"38,110.22"
23/08/2024,"38,364.27"
22/08/2024,"38,211.01"
21/08/2024,"37,951.80"
20/08/2024,"38,062.92"
19/08/2024,"37,388.62"
16/08/2024,"38,062.67"
15/08/2024,"36,726.64"
14/08/2024,"36,442.43"
13/08/2024,"36,232.51"
09/08/2024,"35,025.00"
08/08/2024,"34,831.15"
07/08/2024,"35,089.62"
06/08/2024,"34,675.46"
05/08/2024,"31,458.42"
02/08/2024,"35,909.70"
01/08/2024,"38,126.33"
31/07/2024,"39,101.82"
30/07/2024,"38,525.95"
29/07/2024,"38,468.63"
